Age,City,Economic Status,Profession,Most Used Pokemon Type,Average Pokemon Level,PokéBall Usage,Win Ratio,Battle Strategy,Number of Migrations,Rare Item Holder,Team Rocket
17,Cerulean City,Middle,Elite Trainer,Bug,47,HealBall,43,Unpredictable,6,FALSE,No
29,Lavender Town,High,Elite Trainer,Flying,21,UltraBall,35,Aggressive,21,FALSE,No
35,Cerulean City,Middle,Champion,Fairy,95,DuskBall,26,Defensive,18,FALSE,No
13,Vermilion City,Low,Underground Battler,Poison,83,MasterBall,80,Aggressive,14,FALSE,No
62,Cinnabar Island,Middle,Underground Battler,Dark,85,DuskBall,51,Aggressive,16,FALSE,No
65,Fuchsia City,Middle,Casino Worker,Poison,66,PokéBall,23,Unpredictable,7,FALSE,No
11,Fuchsia City,Low,Police Officer,Bug,24,PokéBall,68,Defensive,13,TRUE,Yes
45,Pallet Town,High,Police Officer,Steel,8,NetBall,37,Unpredictable,8,FALSE,No
31,Saffron City,High,Elite Trainer,Poison,18,GreatBall,72,Defensive,16,FALSE,No
55,Celadon City,Middle,Rocket Grunt,Dragon,56,GreatBall,49,Unpredictable,22,FALSE,No
24,Pallet Town,Low,Breeder,Dark,40,TimerBall,53,Defensive,18,FALSE,No
41,Fuchsia City,Middle,Gym Leader Assistant,Water,59,TimerBall,46,Aggressive,10,FALSE,No
46,Pewter City,Middle,Black Market Dealer,Fighting,41,DuskBall,31,Aggressive,6,FALSE,No
43,Celadon City,Middle,Champion,Flying,30,MasterBall,25,Aggressive,8,FALSE,No
22,Pewter City,Low,Biker,Bug,48,DuskBall,36,Unpredictable,21,FALSE,No
54,Celadon City,Low,Champion,Ice,45,DuskBall,24,Aggressive,21,FALSE,No
13,Saffron City,High,Gym Leader Assistant,Poison,85,UltraBall,83,Unpredictable,17,FALSE,No
51,Celadon City,Middle,Scientist,Dark,37,UltraBall,37,Unpredictable,12,FALSE,No
25,Fuchsia City,High,Rocket Grunt,Poison,80,GreatBall,30,Unpredictable,1,FALSE,No
66,Vermilion City,Low,Police Officer,Water,43,UltraBall,35,Defensive,17,FALSE,No
20,Cinnabar Island,High,Rocket Grunt,Dark,9,PokéBall,21,Unpredictable,21,FALSE,No
16,Saffron City,High,Nurse,Flying,35,GreatBall,57,Aggressive,3,FALSE,No
68,Lavender Town,High,Casino Worker,Fairy,95,LuxuryBall,72,Unpredictable,18,FALSE,No
56,Pallet Town,Middle,Elite Trainer,Fairy,17,TimerBall,66,Defensive,10,FALSE,No
22,Celadon City,Low,Elite Trainer,Dark,18,MasterBall,64,Aggressive,24,FALSE,No
16,Pallet Town,Low,Nurse,Flying,19,MasterBall,59,Aggressive,8,FALSE,No
54,Pewter City,Middle,Underground Battler,Fire,73,PokéBall,57,Defensive,13,FALSE,No
53,Saffron City,High,Biker,Fighting,41,TimerBall,52,Aggressive,10,FALSE,No
53,Celadon City,High,Nurse,Ghost,56,HealBall,21,Unpredictable,4,FALSE,No
27,Cerulean City,Low,Rocket Grunt,Fairy,35,DuskBall,31,Unpredictable,12,FALSE,No
34,Viridian City,High,Elite Trainer,Flying,80,TimerBall,82,Aggressive,22,FALSE,No
31,Cerulean City,Low,Breeder,Dragon,47,NetBall,33,Unpredictable,12,TRUE,Yes
69,Lavender Town,Low,Police Officer,Normal,74,NetBall,21,Aggressive,5,FALSE,No
26,Lavender Town,High,Champion,Flying,9,PokéBall,26,Aggressive,21,FALSE,No
41,Pallet Town,Low,Scientist,Flying,21,HealBall,32,Defensive,24,FALSE,No
59,Viridian City,High,Scientist,Fairy,59,LuxuryBall,68,Aggressive,6,FALSE,No
59,Cerulean City,Middle,PokéMart Seller,Steel,12,TimerBall,80,Aggressive,12,FALSE,No
62,Cerulean City,Low,Researcher,Dark,14,GreatBall,84,Aggressive,7,FALSE,No
48,Pallet Town,Middle,Biker,Fighting,50,LuxuryBall,82,Defensive,21,FALSE,No
38,Viridian City,Low,Police Officer,Poison,73,NetBall,42,Defensive,14,FALSE,Yes
21,Viridian City,Middle,Breeder,Dark,81,DuskBall,62,Defensive,16,FALSE,No
61,Cinnabar Island,Low,Elite Trainer,Dark,27,GreatBall,25,Unpredictable,8,FALSE,No
37,Vermilion City,Middle,Researcher,Ghost,17,TimerBall,70,Defensive,24,FALSE,No
20,Viridian City,High,Daycare Worker,Dragon,98,UltraBall,43,Aggressive,14,FALSE,No
10,Cerulean City,Middle,Daycare Worker,Ghost,100,GreatBall,38,Defensive,19,FALSE,No
38,Celadon City,Middle,Biker,Fire,27,DarkBall,41,Aggressive,9,FALSE,No
57,Cinnabar Island,Middle,Researcher,Normal,52,DarkBall,69,Defensive,14,FALSE,No
53,Cerulean City,Middle,Black Market Dealer,Fairy,73,DuskBall,68,Defensive,24,FALSE,No
24,Saffron City,Middle,Police Officer,Dragon,48,GreatBall,38,Defensive,22,TRUE,Yes
35,Lavender Town,High,Biker,Grass,35,DuskBall,45,Unpredictable,13,FALSE,No
61,Fuchsia City,Middle,Casino Worker,Flying,32,LuxuryBall,81,Aggressive,17,FALSE,No
65,Fuchsia City,High,PokéMart Seller,Steel,57,UltraBall,25,Unpredictable,18,FALSE,No
15,Celadon City,Middle,PokéMart Seller,Grass,17,PokéBall,30,Defensive,14,FALSE,No
32,Fuchsia City,High,Rocket Grunt,Dark,7,HealBall,34,Defensive,23,FALSE,No
69,Celadon City,Middle,Elite Trainer,Fairy,84,UltraBall,39,Aggressive,27,FALSE,Yes
39,Celadon City,Low,Breeder,Fighting,98,TimerBall,57,Unpredictable,10,FALSE,No
33,Celadon City,Low,Scientist,Ghost,21,NetBall,64,Unpredictable,17,TRUE,Yes
23,Pallet Town,Low,Researcher,Fire,29,GreatBall,47,Unpredictable,15,FALSE,No
50,Vermilion City,Low,Biker,Poison,11,HealBall,26,Aggressive,23,FALSE,No
15,Pewter City,Low,Rocket Grunt,Ghost,46,LuxuryBall,71,Unpredictable,3,FALSE,No
21,Vermilion City,Middle,Fisherman,Ground,40,DarkBall,71,Aggressive,6,FALSE,No
53,Vermilion City,Low,Rocket Grunt,Rock,56,DarkBall,30,Defensive,11,FALSE,No
69,Lavender Town,Middle,Underground Battler,Fire,49,MasterBall,52,Aggressive,18,FALSE,No
17,Fuchsia City,Low,Biker,Dark,36,UltraBall,61,Aggressive,4,FALSE,No
48,Celadon City,Middle,Underground Battler,Poison,39,TimerBall,82,Aggressive,15,FALSE,No
63,Saffron City,Low,Fisherman,Ice,59,DuskBall,45,Unpredictable,4,FALSE,No
66,Lavender Town,Middle,Researcher,Water,13,LuxuryBall,41,Defensive,17,FALSE,No
15,Vermilion City,Middle,Casino Worker,Water,10,HealBall,77,Unpredictable,3,FALSE,No
43,Cinnabar Island,Middle,Breeder,Fighting,74,GreatBall,54,Aggressive,17,FALSE,No
63,Lavender Town,High,Underground Battler,Ghost,14,PokéBall,53,Aggressive,15,FALSE,No
64,Celadon City,High,Casino Worker,Flying,68,MasterBall,48,Aggressive,7,FALSE,No
17,Pallet Town,Middle,Casino Worker,Grass,91,NetBall,85,Defensive,7,FALSE,No
66,Vermilion City,Low,Underground Battler,Dark,92,GreatBall,66,Defensive,18,FALSE,No
58,Lavender Town,Middle,Fisherman,Electric,8,TimerBall,83,Defensive,19,FALSE,No
23,Pallet Town,Middle,Underground Battler,Ghost,56,GreatBall,44,Defensive,2,FALSE,No
24,Pewter City,Low,Casino Worker,Fairy,86,PokéBall,47,Defensive,9,FALSE,No
21,Lavender Town,Middle,Breeder,Normal,97,TimerBall,31,Aggressive,16,FALSE,No
43,Pallet Town,Middle,PokéMart Seller,Water,28,GreatBall,84,Defensive,16,TRUE,Yes
55,Vermilion City,Low,Nurse,Poison,17,HealBall,42,Defensive,29,FALSE,Yes
30,Viridian City,Middle,Breeder,Ground,65,NetBall,66,Unpredictable,14,FALSE,No
16,Vermilion City,High,Police Officer,Fighting,14,HealBall,79,Aggressive,20,TRUE,Yes
50,Fuchsia City,High,Fisherman,Bug,56,LuxuryBall,25,Aggressive,0,FALSE,No
61,Pallet Town,Middle,Gym Leader Assistant,Fire,57,GreatBall,35,Aggressive,15,FALSE,No
32,Cerulean City,Low,Underground Battler,Ice,73,HealBall,32,Aggressive,4,FALSE,No
40,Cerulean City,Low,Elite Trainer,Ice,85,UltraBall,81,Defensive,19,FALSE,Yes
67,Pallet Town,Middle,Nurse,Dark,39,TimerBall,84,Unpredictable,24,TRUE,Yes
53,Pallet Town,High,Underground Battler,Fighting,24,NetBall,77,Aggressive,13,FALSE,No
34,Cerulean City,Middle,Champion,Fairy,42,UltraBall,26,Aggressive,18,FALSE,No
36,Lavender Town,Middle,Rocket Grunt,Dark,26,GreatBall,84,Aggressive,26,FALSE,Yes
52,Fuchsia City,Low,Police Officer,Water,73,LuxuryBall,50,Unpredictable,17,FALSE,No
42,Saffron City,Middle,PokéMart Seller,Steel,84,NetBall,42,Defensive,24,FALSE,No
56,Cerulean City,Middle,Biker,Fighting,82,UltraBall,65,Defensive,30,TRUE,Yes
34,Cinnabar Island,High,Underground Battler,Ghost,55,NetBall,37,Defensive,12,FALSE,No
59,Pewter City,High,Biker,Electric,36,DuskBall,85,Defensive,22,FALSE,No
12,Saffron City,High,Police Officer,Electric,67,LuxuryBall,46,Defensive,19,FALSE,Yes
64,Celadon City,Low,Biker,Rock,49,GreatBall,22,Aggressive,17,FALSE,No
13,Cerulean City,High,Casino Worker,Poison,64,UltraBall,29,Defensive,22,FALSE,No
53,Lavender Town,Middle,Police Officer,Poison,76,TimerBall,50,Defensive,2,FALSE,No
34,Pewter City,Low,Nurse,Poison,84,PokéBall,50,Defensive,17,FALSE,No
68,Pallet Town,Low,Nurse,Ice,17,DarkBall,53,Aggressive,18,FALSE,No
67,Lavender Town,Low,Police Officer,Dragon,37,GreatBall,69,Aggressive,18,FALSE,No
32,Pewter City,Low,Gym Leader Assistant,Dark,57,DarkBall,73,Aggressive,5,FALSE,Yes
25,Viridian City,Middle,Scientist,Ghost,21,MasterBall,56,Unpredictable,0,FALSE,No
58,Pallet Town,Middle,Underground Battler,Electric,22,LuxuryBall,36,Unpredictable,2,FALSE,No
46,Pewter City,Low,Police Officer,Poison,87,DuskBall,46,Aggressive,1,FALSE,No
33,Celadon City,High,Nurse,Rock,92,NetBall,78,Unpredictable,25,FALSE,No
63,Celadon City,High,Black Market Dealer,Steel,13,DuskBall,53,Unpredictable,12,FALSE,No
50,Saffron City,Low,Scientist,Ground,24,PokéBall,46,Unpredictable,15,FALSE,No
66,Celadon City,Low,Elite Trainer,Poison,98,DuskBall,72,Unpredictable,17,FALSE,No
23,Viridian City,Low,Underground Battler,Fairy,92,NetBall,44,Aggressive,5,FALSE,Yes
59,Fuchsia City,Middle,Daycare Worker,Electric,68,HealBall,55,Unpredictable,11,TRUE,Yes
66,Vermilion City,Low,Researcher,Normal,46,LuxuryBall,57,Aggressive,25,FALSE,No
55,Lavender Town,Low,Biker,Ice,46,LuxuryBall,67,Unpredictable,15,FALSE,No
68,Pallet Town,Middle,Police Officer,Ground,76,HealBall,68,Aggressive,27,TRUE,Yes
62,Pallet Town,Middle,Researcher,Poison,86,DarkBall,32,Aggressive,5,FALSE,Yes
37,Vermilion City,Middle,Breeder,Dark,42,PokéBall,85,Aggressive,12,FALSE,Yes
64,Pewter City,Low,Breeder,Steel,16,NetBall,51,Aggressive,18,FALSE,No
41,Pallet Town,Middle,Scientist,Ground,92,GreatBall,67,Aggressive,23,FALSE,No
40,Viridian City,Low,Daycare Worker,Bug,58,LuxuryBall,44,Aggressive,13,TRUE,Yes
40,Fuchsia City,High,Underground Battler,Grass,77,UltraBall,21,Unpredictable,18,FALSE,No
66,Viridian City,Low,Rocket Grunt,Ice,35,PokéBall,77,Defensive,15,FALSE,No
47,Pewter City,Middle,PokéMart Seller,Water,11,GreatBall,43,Unpredictable,4,FALSE,No
43,Pallet Town,High,Researcher,Steel,36,GreatBall,78,Aggressive,4,FALSE,Yes
22,Vermilion City,Middle,Casino Worker,Dark,46,UltraBall,45,Aggressive,20,FALSE,No
14,Pewter City,Middle,Elite Trainer,Ground,51,UltraBall,27,Aggressive,14,FALSE,No
34,Viridian City,High,Breeder,Bug,18,DuskBall,75,Unpredictable,16,FALSE,No
21,Lavender Town,High,Daycare Worker,Fairy,22,MasterBall,55,Aggressive,25,FALSE,No
34,Pallet Town,Low,Daycare Worker,Ghost,21,DuskBall,75,Unpredictable,13,FALSE,No
44,Saffron City,Middle,Casino Worker,Fire,60,MasterBall,43,Unpredictable,4,FALSE,No
15,Fuchsia City,Low,Underground Battler,Electric,54,UltraBall,39,Unpredictable,26,TRUE,Yes
62,Fuchsia City,High,Champion,Flying,10,GreatBall,43,Aggressive,13,FALSE,No
52,Lavender Town,Middle,Researcher,Poison,70,PokéBall,53,Aggressive,9,TRUE,Yes
30,Vermilion City,Middle,PokéMart Seller,Normal,60,UltraBall,70,Defensive,4,FALSE,No
69,Fuchsia City,Middle,Black Market Dealer,Steel,80,UltraBall,41,Defensive,16,FALSE,No
65,Saffron City,Low,Black Market Dealer,Rock,28,UltraBall,38,Defensive,0,FALSE,No
46,Pallet Town,High,Champion,Ice,43,DarkBall,65,Defensive,2,FALSE,No
32,Fuchsia City,Low,Researcher,Ground,40,NetBall,64,Defensive,6,FALSE,No
67,Cinnabar Island,Middle,Casino Worker,Steel,64,UltraBall,58,Aggressive,9,FALSE,Yes
20,Lavender Town,Low,Police Officer,Fire,15,LuxuryBall,44,Aggressive,17,FALSE,Yes
20,Pallet Town,Middle,Breeder,Electric,30,NetBall,64,Unpredictable,12,FALSE,No
65,Vermilion City,Low,Underground Battler,Dark,6,HealBall,80,Defensive,22,FALSE,No
68,Lavender Town,Low,Breeder,Bug,75,GreatBall,51,Unpredictable,22,FALSE,No
26,Cerulean City,Middle,Casino Worker,Water,75,DuskBall,67,Unpredictable,8,FALSE,No
53,Viridian City,Low,Nurse,Fire,26,HealBall,63,Aggressive,23,FALSE,No
29,Vermilion City,High,Casino Worker,Grass,7,NetBall,64,Aggressive,16,FALSE,No
63,Lavender Town,Low,Champion,Poison,84,NetBall,55,Unpredictable,13,FALSE,No
21,Viridian City,Middle,Underground Battler,Normal,44,TimerBall,89,Unpredictable,16,TRUE,Yes
43,Viridian City,Middle,Gym Leader Assistant,Ghost,60,DuskBall,30,Unpredictable,10,FALSE,No
23,Viridian City,High,Fisherman,Steel,79,UltraBall,59,Aggressive,25,FALSE,No
42,Fuchsia City,Low,Scientist,Fairy,97,TimerBall,21,Aggressive,11,FALSE,No
10,Celadon City,Middle,PokéMart Seller,Ice,17,DuskBall,27,Aggressive,20,FALSE,No
69,Pallet Town,Middle,PokéMart Seller,Water,94,TimerBall,39,Aggressive,5,FALSE,No
44,Pallet Town,Middle,Researcher,Poison,86,TimerBall,50,Unpredictable,11,TRUE,Yes
53,Pewter City,High,Breeder,Flying,89,NetBall,40,Aggressive,25,FALSE,No
60,Pewter City,Middle,Biker,Water,99,DarkBall,30,Unpredictable,4,FALSE,No
37,Cinnabar Island,Middle,Rocket Grunt,Dark,98,MasterBall,38,Defensive,13,FALSE,No
45,Vermilion City,Low,Police Officer,Poison,12,MasterBall,22,Unpredictable,13,FALSE,No
51,Celadon City,Low,Casino Worker,Dragon,73,NetBall,85,Unpredictable,13,FALSE,No
42,Celadon City,Low,PokéMart Seller,Fighting,68,DarkBall,51,Defensive,8,FALSE,No
23,Cinnabar Island,Middle,Gym Leader Assistant,Dark,86,UltraBall,40,Aggressive,15,FALSE,No
63,Saffron City,Low,Biker,Grass,28,TimerBall,38,Defensive,12,FALSE,No
59,Viridian City,Low,PokéMart Seller,Flying,15,UltraBall,75,Defensive,9,FALSE,No
35,Lavender Town,Low,Gym Leader Assistant,Ice,74,MasterBall,84,Aggressive,8,FALSE,No
13,Viridian City,Middle,PokéMart Seller,Fairy,99,LuxuryBall,21,Defensive,19,FALSE,No
38,Celadon City,Middle,Scientist,Poison,74,UltraBall,37,Aggressive,14,FALSE,No
34,Pewter City,High,Elite Trainer,Dark,48,TimerBall,33,Aggressive,27,FALSE,Yes
29,Saffron City,Low,Champion,Dragon,29,UltraBall,37,Unpredictable,3,FALSE,No
36,Saffron City,Middle,Underground Battler,Grass,93,NetBall,58,Aggressive,10,FALSE,No
62,Celadon City,Middle,Nurse,Rock,30,UltraBall,73,Unpredictable,10,FALSE,No
30,Pallet Town,Middle,Nurse,Ground,12,DuskBall,34,Defensive,2,FALSE,No
69,Vermilion City,Low,PokéMart Seller,Ice,47,TimerBall,26,Aggressive,5,FALSE,No
38,Pewter City,Low,Researcher,Bug,97,LuxuryBall,39,Defensive,13,FALSE,No
48,Cinnabar Island,Middle,Rocket Grunt,Steel,90,MasterBall,32,Aggressive,18,FALSE,No
52,Lavender Town,Low,Breeder,Ice,50,UltraBall,82,Aggressive,23,FALSE,No
63,Cerulean City,Middle,PokéMart Seller,Poison,42,DuskBall,41,Unpredictable,14,FALSE,No
60,Cerulean City,Middle,Breeder,Fire,33,TimerBall,44,Aggressive,1,FALSE,No
11,Celadon City,Middle,Rocket Grunt,Ice,10,TimerBall,80,Aggressive,23,FALSE,No
23,Viridian City,Middle,Nurse,Dragon,26,TimerBall,39,Unpredictable,21,FALSE,No
44,Vermilion City,High,Champion,Psychic,39,TimerBall,70,Aggressive,23,FALSE,No
36,Celadon City,Middle,Daycare Worker,Poison,73,HealBall,55,Unpredictable,9,FALSE,No
60,Vermilion City,High,Nurse,Fire,87,UltraBall,56,Defensive,5,FALSE,No
55,Viridian City,Middle,Police Officer,Steel,32,DuskBall,31,Aggressive,1,FALSE,No
61,Fuchsia City,High,Rocket Grunt,Poison,17,LuxuryBall,70,Unpredictable,0,FALSE,No
59,Saffron City,Low,Fisherman,Fire,9,DuskBall,64,Defensive,25,FALSE,Yes
16,Pewter City,Middle,Biker,Ground,71,GreatBall,43,Aggressive,5,FALSE,No
47,Cerulean City,Low,Underground Battler,Psychic,58,PokéBall,27,Defensive,8,FALSE,No
56,Saffron City,Middle,Breeder,Ice,44,DarkBall,62,Aggressive,4,FALSE,No
59,Fuchsia City,Middle,Fisherman,Grass,89,UltraBall,44,Defensive,23,FALSE,No
13,Saffron City,High,Breeder,Ground,97,UltraBall,66,Aggressive,22,FALSE,Yes
47,Pewter City,Middle,Scientist,Grass,16,HealBall,39,Defensive,9,FALSE,No
60,Pewter City,Low,Gym Leader Assistant,Dark,16,TimerBall,46,Unpredictable,21,FALSE,Yes
45,Lavender Town,Low,Champion,Poison,27,PokéBall,45,Aggressive,6,FALSE,No
69,Vermilion City,Middle,Researcher,Dragon,76,MasterBall,59,Aggressive,8,FALSE,No
65,Lavender Town,Middle,Underground Battler,Normal,14,UltraBall,39,Unpredictable,6,FALSE,No
57,Cerulean City,Middle,Casino Worker,Normal,42,PokéBall,73,Aggressive,21,TRUE,Yes
29,Lavender Town,High,Underground Battler,Normal,6,GreatBall,75,Defensive,13,FALSE,No
10,Lavender Town,Low,Elite Trainer,Dark,72,NetBall,77,Aggressive,24,FALSE,No
42,Pallet Town,Low,Underground Battler,Steel,58,DuskBall,35,Aggressive,15,FALSE,No
61,Pewter City,Middle,Champion,Bug,53,DuskBall,73,Defensive,8,FALSE,No
28,Lavender Town,Middle,Underground Battler,Fairy,17,HealBall,61,Unpredictable,12,FALSE,No
35,Fuchsia City,Middle,Researcher,Fighting,26,MasterBall,29,Aggressive,8,FALSE,No
33,Cerulean City,Middle,Underground Battler,Bug,56,MasterBall,55,Unpredictable,7,FALSE,No
18,Cerulean City,Low,Rocket Grunt,Dark,38,DuskBall,31,Unpredictable,18,FALSE,No
34,Celadon City,Low,Elite Trainer,Ice,43,UltraBall,21,Unpredictable,3,FALSE,No
66,Viridian City,Middle,Nurse,Ghost,81,TimerBall,20,Aggressive,22,FALSE,No
45,Fuchsia City,Low,Biker,Dark,15,DuskBall,45,Aggressive,4,FALSE,No
69,Lavender Town,High,Underground Battler,Flying,42,HealBall,84,Aggressive,13,FALSE,No
60,Cerulean City,Low,Biker,Rock,81,GreatBall,55,Unpredictable,9,FALSE,No
61,Cerulean City,Middle,Nurse,Ghost,49,UltraBall,39,Defensive,4,FALSE,No
46,Viridian City,High,Scientist,Dragon,57,DuskBall,80,Defensive,3,FALSE,No
61,Saffron City,Middle,Gym Leader Assistant,Dark,31,LuxuryBall,85,Unpredictable,8,FALSE,No
13,Pewter City,Middle,Underground Battler,Flying,5,HealBall,41,Aggressive,20,FALSE,No
31,Cerulean City,High,Biker,Psychic,63,HealBall,47,Defensive,4,FALSE,No
70,Viridian City,High,Gym Leader Assistant,Rock,51,GreatBall,47,Unpredictable,18,FALSE,No
55,Viridian City,Low,Black Market Dealer,Dark,33,PokéBall,23,Unpredictable,12,FALSE,No
42,Celadon City,Low,Black Market Dealer,Flying,73,LuxuryBall,81,Unpredictable,5,FALSE,No
17,Vermilion City,Low,Champion,Grass,21,TimerBall,25,Unpredictable,11,FALSE,No
47,Saffron City,Low,Casino Worker,Fire,47,NetBall,41,Aggressive,17,FALSE,No
47,Saffron City,Low,PokéMart Seller,Poison,90,PokéBall,30,Unpredictable,8,FALSE,No
55,Cinnabar Island,Middle,Breeder,Poison,95,PokéBall,85,Aggressive,1,FALSE,No
65,Cerulean City,Low,Gym Leader Assistant,Psychic,26,MasterBall,28,Aggressive,5,FALSE,No
55,Celadon City,Low,Police Officer,Ground,52,HealBall,44,Aggressive,4,FALSE,No
58,Saffron City,High,Biker,Poison,77,PokéBall,21,Aggressive,25,FALSE,No
33,Pewter City,Middle,Biker,Poison,38,DarkBall,81,Defensive,6,TRUE,Yes
33,Celadon City,Low,Gym Leader Assistant,Grass,59,GreatBall,23,Unpredictable,21,FALSE,No
39,Saffron City,Low,Gym Leader Assistant,Poison,77,DuskBall,27,Unpredictable,25,FALSE,No
26,Viridian City,Low,Elite Trainer,Steel,92,TimerBall,58,Unpredictable,26,FALSE,Yes
29,Pallet Town,Low,Rocket Grunt,Rock,70,LuxuryBall,26,Defensive,25,FALSE,No
67,Lavender Town,Low,Biker,Normal,77,DarkBall,67,Aggressive,9,TRUE,Yes
46,Vermilion City,Middle,Elite Trainer,Normal,82,GreatBall,25,Unpredictable,10,FALSE,No
58,Cerulean City,Middle,Elite Trainer,Dragon,20,NetBall,54,Unpredictable,22,FALSE,No
41,Lavender Town,Low,Rocket Grunt,Flying,76,NetBall,83,Aggressive,8,FALSE,No
25,Celadon City,Middle,Champion,Psychic,58,MasterBall,79,Aggressive,6,TRUE,Yes
27,Saffron City,High,Police Officer,Dragon,76,HealBall,39,Unpredictable,8,FALSE,No
13,Cinnabar Island,Middle,Black Market Dealer,Psychic,74,NetBall,88,Aggressive,25,FALSE,Yes
16,Cerulean City,Middle,Researcher,Ghost,66,DuskBall,74,Unpredictable,30,FALSE,Yes
61,Pewter City,Middle,Daycare Worker,Ice,5,GreatBall,44,Defensive,14,FALSE,No
16,Fuchsia City,Middle,Fisherman,Poison,89,MasterBall,31,Unpredictable,4,FALSE,No
47,Cerulean City,Middle,Biker,Flying,24,HealBall,33,Unpredictable,22,FALSE,No
21,Saffron City,Middle,Daycare Worker,Dragon,13,LuxuryBall,78,Unpredictable,13,FALSE,Yes
18,Vermilion City,Middle,Researcher,Fairy,73,NetBall,55,Unpredictable,3,FALSE,No
21,Lavender Town,High,Police Officer,Fire,78,DarkBall,27,Defensive,0,FALSE,No
10,Vermilion City,Low,Biker,Fire,15,HealBall,57,Defensive,2,FALSE,No
43,Viridian City,High,Researcher,Ice,8,NetBall,84,Defensive,6,FALSE,No
30,Vermilion City,Middle,Researcher,Ground,53,DuskBall,83,Aggressive,20,FALSE,No
52,Fuchsia City,High,Police Officer,Ground,93,TimerBall,62,Unpredictable,4,TRUE,Yes
48,Pallet Town,Middle,Scientist,Bug,16,DuskBall,62,Aggressive,12,FALSE,No
21,Cerulean City,Middle,Gym Leader Assistant,Poison,60,GreatBall,84,Unpredictable,25,FALSE,No
28,Celadon City,Low,Champion,Ground,84,UltraBall,49,Unpredictable,25,FALSE,No
51,Cerulean City,High,Breeder,Grass,8,LuxuryBall,78,Unpredictable,5,FALSE,No
61,Pewter City,Middle,Scientist,Normal,14,UltraBall,60,Unpredictable,25,FALSE,No
30,Vermilion City,Middle,Nurse,Dark,84,PokéBall,27,Defensive,4,FALSE,No
52,Fuchsia City,Middle,Black Market Dealer,Ghost,94,TimerBall,60,Unpredictable,14,FALSE,No
41,Cerulean City,Middle,Breeder,Electric,38,PokéBall,71,Aggressive,30,FALSE,Yes
57,Pewter City,High,Champion,Ice,60,GreatBall,64,Unpredictable,28,TRUE,Yes
34,Pewter City,High,Scientist,Psychic,25,DuskBall,29,Unpredictable,18,FALSE,No
30,Vermilion City,Middle,Gym Leader Assistant,Fire,44,GreatBall,50,Aggressive,3,FALSE,No
64,Viridian City,Middle,Police Officer,Water,10,GreatBall,57,Aggressive,10,FALSE,No
36,Pallet Town,Low,Biker,Fire,59,DuskBall,75,Aggressive,18,FALSE,No
51,Fuchsia City,Middle,Biker,Flying,75,NetBall,27,Aggressive,16,FALSE,No
26,Vermilion City,Middle,Rocket Grunt,Rock,7,LuxuryBall,30,Defensive,17,TRUE,Yes
46,Viridian City,High,PokéMart Seller,Water,56,UltraBall,44,Aggressive,2,FALSE,No
60,Lavender Town,High,Elite Trainer,Dark,47,TimerBall,75,Defensive,18,FALSE,No
53,Cerulean City,Middle,Police Officer,Bug,53,NetBall,83,Unpredictable,22,FALSE,No
30,Cinnabar Island,Low,Nurse,Normal,87,TimerBall,63,Defensive,13,FALSE,No
68,Lavender Town,High,Researcher,Fire,42,MasterBall,65,Unpredictable,7,FALSE,No
